week,player,position,market,pick,line,model_prob,model_projection,market_prob,edge,actual_value,actual_outcome,predicted_outcome,bet_won,prediction_correct,profit
5,S.Rattler,QB,player_pass_yds,Under 274.5,274.5,0.92,191.25,0.5238095238095238,0.3961904761904762,225,UNDER,UNDER,True,True,0.909
5,Z.Charbonnet,RB,player_rush_yds,Under 44.5,44.5,0.92,32.0,0.5238095238095238,0.3961904761904762,36,UNDER,UNDER,True,True,0.909
5,C.Stroud,QB,player_rush_yds,Under 84.5,84.5,0.92,23.0,0.5238095238095238,0.3961904761904762,30,UNDER,UNDER,True,True,0.909
5,D.Allen,TE,player_reception_yds,Under 69.5,69.5,0.92,6.0,0.5238095238095238,0.3961904761904762,24,UNDER,UNDER,True,True,0.909
5,P.Nacua,WR,player_receptions,Over 2.5,2.5,0.92,10.5,0.5238095238095238,0.3961904761904762,10,OVER,OVER,True,True,0.909
5,B.Bates,TE,player_receptions,Under 5.5,5.5,0.92,4.0,0.5238095238095238,0.3961904761904762,2,UNDER,UNDER,True,True,0.909
5,B.Brooks,RB,player_rush_yds,Over 19.5,19.5,0.92,60.0,0.5238095238095238,0.3961904761904762,15,UNDER,OVER,False,False,-1.0
5,J.Gibbs,RB,player_rush_yds,Over 19.5,19.5,0.92,67.75,0.5238095238095238,0.3961904761904762,54,OVER,OVER,True,True,0.909
5,P.Nacua,WR,player_receptions,Over 6.5,6.5,0.92,10.5,0.5238095238095238,0.3961904761904762,10,OVER,OVER,True,True,0.909
5,P.Nacua,WR,player_receptions,Over 5.5,5.5,0.92,10.5,0.5238095238095238,0.3961904761904762,10,OVER,OVER,True,True,0.909
5,P.Nacua,WR,player_receptions,Over 4.5,4.5,0.92,10.5,0.5238095238095238,0.3961904761904762,10,OVER,OVER,True,True,0.909
5,P.Nacua,WR,player_receptions,Over 3.5,3.5,0.92,10.5,0.5238095238095238,0.3961904761904762,10,OVER,OVER,True,True,0.909
5,P.Nacua,WR,player_reception_yds,Over 69.5,69.5,0.92,125.75,0.5238095238095238,0.3961904761904762,85,OVER,OVER,True,True,0.909
5,C.Stroud,QB,player_rush_yds,Under 64.5,64.5,0.92,23.0,0.5238095238095238,0.3961904761904762,30,UNDER,UNDER,True,True,0.909
5,P.Nacua,WR,player_reception_yds,Over 54.5,54.5,0.92,125.75,0.5238095238095238,0.3961904761904762,85,OVER,OVER,True,True,0.909
5,P.Nacua,WR,player_reception_yds,Over 39.5,39.5,0.92,125.75,0.5238095238095238,0.3961904761904762,85,OVER,OVER,True,True,0.909
5,P.Nacua,WR,player_reception_yds,Over 24.5,24.5,0.92,125.75,0.5238095238095238,0.3961904761904762,85,OVER,OVER,True,True,0.909
5,D.Allen,TE,player_receptions,Under 5.5,5.5,0.92,1.0,0.5238095238095238,0.3961904761904762,2,UNDER,UNDER,True,True,0.909
5,D.Allen,TE,player_receptions,Under 4.5,4.5,0.92,1.0,0.5238095238095238,0.3961904761904762,2,UNDER,UNDER,True,True,0.909
5,D.Allen,TE,player_receptions,Under 3.5,3.5,0.92,1.0,0.5238095238095238,0.3961904761904762,2,UNDER,UNDER,True,True,0.909
5,D.Allen,TE,player_receptions,Under 2.5,2.5,0.92,1.0,0.5238095238095238,0.3961904761904762,2,UNDER,UNDER,True,True,0.909
5,B.Bates,TE,player_receptions,Over 2.5,2.5,0.92,4.0,0.5238095238095238,0.3961904761904762,2,UNDER,OVER,False,False,-1.0
5,J.Gibbs,RB,player_reception_yds,Under 39.5,39.5,0.92,19.75,0.5238095238095238,0.3961904761904762,33,UNDER,UNDER,True,True,0.909
5,J.Gibbs,RB,player_reception_yds,Under 54.5,54.5,0.92,19.75,0.5238095238095238,0.3961904761904762,33,UNDER,UNDER,True,True,0.909
5,J.Gibbs,RB,player_reception_yds,Under 69.5,69.5,0.92,19.75,0.5238095238095238,0.3961904761904762,33,UNDER,UNDER,True,True,0.909
5,C.Stroud,QB,player_rush_yds,Under 44.5,44.5,0.92,23.0,0.5238095238095238,0.3961904761904762,30,UNDER,UNDER,True,True,0.909
5,D.Vele,WR,player_reception_yds,Under 24.5,24.5,0.92,8.0,0.5238095238095238,0.3961904761904762,13,UNDER,UNDER,True,True,0.909
5,C.Stroud,QB,player_pass_yds,Under 299.5,299.5,0.92,208.0,0.5238095238095238,0.3961904761904762,244,UNDER,UNDER,True,True,0.909
5,D.Vele,WR,player_receptions,Under 2.5,2.5,0.92,1.0,0.5238095238095238,0.3961904761904762,2,UNDER,UNDER,True,True,0.909
5,D.Vele,WR,player_receptions,Under 3.5,3.5,0.92,1.0,0.5238095238095238,0.3961904761904762,2,UNDER,UNDER,True,True,0.909
5,D.Vele,WR,player_receptions,Under 4.5,4.5,0.92,1.0,0.5238095238095238,0.3961904761904762,2,UNDER,UNDER,True,True,0.909
5,B.Young,QB,player_pass_yds,Under 299.5,299.5,0.92,62.75,0.5238095238095238,0.3961904761904762,198,UNDER,UNDER,True,True,0.909
5,B.Young,QB,player_pass_yds,Under 274.5,274.5,0.92,62.75,0.5238095238095238,0.3961904761904762,198,UNDER,UNDER,True,True,0.909
5,B.Young,QB,player_pass_yds,Under 249.5,249.5,0.92,62.75,0.5238095238095238,0.3961904761904762,198,UNDER,UNDER,True,True,0.909
5,B.Young,QB,player_pass_yds,Under 224.5,224.5,0.92,62.75,0.5238095238095238,0.3961904761904762,198,UNDER,UNDER,True,True,0.909
5,B.Young,QB,player_pass_yds,Under 199.5,199.5,0.92,62.75,0.5238095238095238,0.3961904761904762,198,UNDER,UNDER,True,True,0.909
5,D.Vele,WR,player_receptions,Under 5.5,5.5,0.92,1.0,0.5238095238095238,0.3961904761904762,2,UNDER,UNDER,True,True,0.909
5,B.Bates,TE,player_reception_yds,Over 24.5,24.5,0.92,45.0,0.5238095238095238,0.3961904761904762,23,UNDER,OVER,False,False,-1.0
5,J.Gibbs,RB,player_receptions,Over 2.5,2.5,0.92,5.0,0.5238095238095238,0.3961904761904762,2,UNDER,OVER,False,False,-1.0
5,J.Gibbs,RB,player_reception_yds,Under 84.5,84.5,0.92,19.75,0.5238095238095238,0.3961904761904762,33,UNDER,UNDER,True,True,0.909
5,H.Luepke,RB,player_reception_yds,Under 24.5,24.5,0.92,0.0,0.5238095238095238,0.3961904761904762,10,UNDER,UNDER,True,True,0.909
5,J.Hill,TE,player_receptions,Under 6.5,6.5,0.92,1.75,0.5238095238095238,0.3961904761904762,4,UNDER,UNDER,True,True,0.909
5,J.Hill,TE,player_receptions,Under 5.5,5.5,0.92,1.75,0.5238095238095238,0.3961904761904762,4,UNDER,UNDER,True,True,0.909
5,C.Otton,TE,player_reception_yds,Under 84.5,84.5,0.92,11.333333333333334,0.5238095238095238,0.3961904761904762,81,UNDER,UNDER,True,True,0.909
5,M.Harrison,WR,player_reception_yds,Under 69.5,69.5,0.92,41.6,0.5238095238095238,0.3961904761904762,98,OVER,UNDER,False,False,-1.0
5,K.Walker,RB,player_rush_yds,Over 19.5,19.5,0.92,61.0,0.5238095238095238,0.3961904761904762,86,OVER,OVER,True,True,0.909
5,C.Otton,TE,player_receptions,Under 6.5,6.5,0.92,2.0,0.5238095238095238,0.3961904761904762,4,UNDER,UNDER,True,True,0.909
5,C.Otton,TE,player_receptions,Under 5.5,5.5,0.92,2.0,0.5238095238095238,0.3961904761904762,4,UNDER,UNDER,True,True,0.909
5,C.Otton,TE,player_receptions,Under 4.5,4.5,0.92,2.0,0.5238095238095238,0.3961904761904762,4,UNDER,UNDER,True,True,0.909
5,C.Otton,TE,player_receptions,Under 3.5,3.5,0.92,2.0,0.5238095238095238,0.3961904761904762,4,OVER,UNDER,False,False,-1.0
5,M.Harrison,WR,player_reception_yds,Under 84.5,84.5,0.92,41.6,0.5238095238095238,0.3961904761904762,98,OVER,UNDER,False,False,-1.0
5,C.Otton,TE,player_reception_yds,Under 69.5,69.5,0.92,11.333333333333334,0.5238095238095238,0.3961904761904762,81,OVER,UNDER,False,False,-1.0
5,B.Hall,RB,player_reception_yds,Under 84.5,84.5,0.92,27.0,0.5238095238095238,0.3961904761904762,42,UNDER,UNDER,True,True,0.909
5,C.Otton,TE,player_reception_yds,Under 54.5,54.5,0.92,11.333333333333334,0.5238095238095238,0.3961904761904762,81,OVER,UNDER,False,False,-1.0
5,C.Otton,TE,player_reception_yds,Under 39.5,39.5,0.92,11.333333333333334,0.5238095238095238,0.3961904761904762,81,OVER,UNDER,False,False,-1.0
5,C.Otton,TE,player_reception_yds,Under 24.5,24.5,0.92,11.333333333333334,0.5238095238095238,0.3961904761904762,81,OVER,UNDER,False,False,-1.0
5,B.Hall,RB,player_receptions,Under 6.5,6.5,0.92,3.25,0.5238095238095238,0.3961904761904762,4,UNDER,UNDER,True,True,0.909
5,B.Hall,RB,player_receptions,Under 5.5,5.5,0.92,3.25,0.5238095238095238,0.3961904761904762,4,UNDER,UNDER,True,True,0.909
5,B.Hall,RB,player_receptions,Under 4.5,4.5,0.92,3.25,0.5238095238095238,0.3961904761904762,4,UNDER,UNDER,True,True,0.909
5,M.Harrison,WR,player_receptions,Under 4.5,4.5,0.92,3.2,0.5238095238095238,0.3961904761904762,4,UNDER,UNDER,True,True,0.909
5,K.Walker,RB,player_rush_yds,Under 84.5,84.5,0.92,61.0,0.5238095238095238,0.3961904761904762,86,OVER,UNDER,False,False,-1.0
5,K.Walker,RB,player_receptions,Under 2.5,2.5,0.92,1.5,0.5238095238095238,0.3961904761904762,1,UNDER,UNDER,True,True,0.909
5,M.Harrison,WR,player_reception_yds,Over 24.5,24.5,0.92,41.6,0.5238095238095238,0.3961904761904762,98,OVER,OVER,True,True,0.909
5,Z.Scott,RB,player_rush_yds,Under 44.5,44.5,0.92,15.5,0.5238095238095238,0.3961904761904762,18,UNDER,UNDER,True,True,0.909
5,Q.Johnston,WR,player_receptions,Over 3.5,3.5,0.92,5.5,0.5238095238095238,0.3961904761904762,4,OVER,OVER,True,True,0.909
5,Q.Johnston,WR,player_receptions,Over 2.5,2.5,0.92,5.5,0.5238095238095238,0.3961904761904762,4,OVER,OVER,True,True,0.909
5,T.Johnson,TE,player_receptions,Under 3.5,3.5,0.92,1.4,0.5238095238095238,0.3961904761904762,6,OVER,UNDER,False,False,-1.0
5,Q.Johnston,WR,player_reception_yds,Over 54.5,54.5,0.92,84.25,0.5238095238095238,0.3961904761904762,40,UNDER,OVER,False,False,-1.0
5,Q.Johnston,WR,player_reception_yds,Over 39.5,39.5,0.92,84.25,0.5238095238095238,0.3961904761904762,40,OVER,OVER,True,True,0.909
5,Q.Johnston,WR,player_reception_yds,Over 24.5,24.5,0.92,84.25,0.5238095238095238,0.3961904761904762,40,OVER,OVER,True,True,0.909
5,T.Johnson,TE,player_receptions,Under 4.5,4.5,0.92,1.4,0.5238095238095238,0.3961904761904762,6,OVER,UNDER,False,False,-1.0
5,J.Smith-Njigba,WR,player_receptions,Over 3.5,3.5,0.92,6.5,0.5238095238095238,0.3961904761904762,8,OVER,OVER,True,True,0.909
5,J.Smith-Njigba,WR,player_receptions,Over 2.5,2.5,0.92,6.5,0.5238095238095238,0.3961904761904762,8,OVER,OVER,True,True,0.909
5,T.Johnson,TE,player_receptions,Under 5.5,5.5,0.92,1.4,0.5238095238095238,0.3961904761904762,6,OVER,UNDER,False,False,-1.0
5,J.Smith-Njigba,WR,player_reception_yds,Over 54.5,54.5,0.92,100.5,0.5238095238095238,0.3961904761904762,132,OVER,OVER,True,True,0.909
5,J.Smith-Njigba,WR,player_reception_yds,Over 39.5,39.5,0.92,100.5,0.5238095238095238,0.3961904761904762,132,OVER,OVER,True,True,0.909
5,J.Smith-Njigba,WR,player_reception_yds,Over 24.5,24.5,0.92,100.5,0.5238095238095238,0.3961904761904762,132,OVER,OVER,True,True,0.909
5,T.Johnson,TE,player_receptions,Under 6.5,6.5,0.92,1.4,0.5238095238095238,0.3961904761904762,6,UNDER,UNDER,True,True,0.909
5,K.Mitchell,RB,player_rush_yds,Over 19.5,19.5,0.92,60.0,0.5238095238095238,0.3961904761904762,8,UNDER,OVER,False,False,-1.0
5,M.Harrison,WR,player_receptions,Under 5.5,5.5,0.92,3.2,0.5238095238095238,0.3961904761904762,4,UNDER,UNDER,True,True,0.909
5,B.Hall,RB,player_reception_yds,Under 69.5,69.5,0.92,27.0,0.5238095238095238,0.3961904761904762,42,UNDER,UNDER,True,True,0.909
5,J.Hill,TE,player_receptions,Under 4.5,4.5,0.92,1.75,0.5238095238095238,0.3961904761904762,4,UNDER,UNDER,True,True,0.909
5,T.Thornton,WR,player_receptions,Under 4.5,4.5,0.92,2.5,0.5238095238095238,0.3961904761904762,3,UNDER,UNDER,True,True,0.909
5,D.Bellinger,TE,player_reception_yds,Under 84.5,84.5,0.92,8.25,0.5238095238095238,0.3961904761904762,52,UNDER,UNDER,True,True,0.909
5,D.Bellinger,TE,player_reception_yds,Under 69.5,69.5,0.92,8.25,0.5238095238095238,0.3961904761904762,52,UNDER,UNDER,True,True,0.909
5,D.Bellinger,TE,player_reception_yds,Under 54.5,54.5,0.92,8.25,0.5238095238095238,0.3961904761904762,52,UNDER,UNDER,True,True,0.909
5,D.Bellinger,TE,player_reception_yds,Under 39.5,39.5,0.92,8.25,0.5238095238095238,0.3961904761904762,52,OVER,UNDER,False,False,-1.0
5,D.Bellinger,TE,player_reception_yds,Under 24.5,24.5,0.92,8.25,0.5238095238095238,0.3961904761904762,52,OVER,UNDER,False,False,-1.0
5,T.Thornton,WR,player_receptions,Under 6.5,6.5,0.92,2.5,0.5238095238095238,0.3961904761904762,3,UNDER,UNDER,True,True,0.909
5,T.Thornton,WR,player_receptions,Under 5.5,5.5,0.92,2.5,0.5238095238095238,0.3961904761904762,3,UNDER,UNDER,True,True,0.909
5,T.Thornton,WR,player_receptions,Under 3.5,3.5,0.92,2.5,0.5238095238095238,0.3961904761904762,3,UNDER,UNDER,True,True,0.909
5,B.Hall,RB,player_reception_yds,Under 54.5,54.5,0.92,27.0,0.5238095238095238,0.3961904761904762,42,UNDER,UNDER,True,True,0.909
5,T.Thornton,WR,player_reception_yds,Under 84.5,84.5,0.92,45.5,0.5238095238095238,0.3961904761904762,90,OVER,UNDER,False,False,-1.0
5,T.Thornton,WR,player_reception_yds,Under 69.5,69.5,0.92,45.5,0.5238095238095238,0.3961904761904762,90,OVER,UNDER,False,False,-1.0
5,M.Washington,WR,player_receptions,Under 4.5,4.5,0.92,2.0,0.5238095238095238,0.3961904761904762,4,UNDER,UNDER,True,True,0.909
5,M.Washington,WR,player_receptions,Under 5.5,5.5,0.92,2.0,0.5238095238095238,0.3961904761904762,4,UNDER,UNDER,True,True,0.909
5,T.Thornton,WR,player_reception_yds,Over 24.5,24.5,0.92,45.5,0.5238095238095238,0.3961904761904762,90,OVER,OVER,True,True,0.909
5,M.Washington,WR,player_receptions,Under 6.5,6.5,0.92,2.0,0.5238095238095238,0.3961904761904762,4,UNDER,UNDER,True,True,0.909
5,B.Thomas,WR,player_reception_yds,Over 24.5,24.5,0.92,41.0,0.5238095238095238,0.3961904761904762,80,OVER,OVER,True,True,0.909
5,D.Bellinger,TE,player_receptions,Under 2.5,2.5,0.92,0.75,0.5238095238095238,0.3961904761904762,4,OVER,UNDER,False,False,-1.0
5,D.Bellinger,TE,player_receptions,Under 3.5,3.5,0.92,0.75,0.5238095238095238,0.3961904761904762,4,OVER,UNDER,False,False,-1.0
5,D.Bellinger,TE,player_receptions,Under 4.5,4.5,0.92,0.75,0.5238095238095238,0.3961904761904762,4,UNDER,UNDER,True,True,0.909
5,D.Bellinger,TE,player_receptions,Under 5.5,5.5,0.92,0.75,0.5238095238095238,0.3961904761904762,4,UNDER,UNDER,True,True,0.909
5,B.Hall,RB,player_reception_yds,Under 39.5,39.5,0.92,27.0,0.5238095238095238,0.3961904761904762,42,OVER,UNDER,False,False,-1.0
5,M.Harrison,WR,player_receptions,Under 6.5,6.5,0.92,3.2,0.5238095238095238,0.3961904761904762,4,UNDER,UNDER,True,True,0.909
5,B.Hall,RB,player_rush_yds,Under 84.5,84.5,0.92,59.5,0.5238095238095238,0.3961904761904762,113,OVER,UNDER,False,False,-1.0
5,T.Franklin,WR,player_reception_yds,Over 24.5,24.5,0.92,49.0,0.5238095238095238,0.3961904761904762,35,OVER,OVER,True,True,0.909
5,T.Franklin,WR,player_reception_yds,Under 69.5,69.5,0.92,49.0,0.5238095238095238,0.3961904761904762,35,UNDER,UNDER,True,True,0.909
5,B.Hall,RB,player_rush_yds,Over 19.5,19.5,0.92,59.5,0.5238095238095238,0.3961904761904762,113,OVER,OVER,True,True,0.909
5,W.Robinson,WR,player_receptions,Under 6.5,6.5,0.92,4.5,0.5238095238095238,0.3961904761904762,5,UNDER,UNDER,True,True,0.909
5,T.Franklin,WR,player_reception_yds,Under 84.5,84.5,0.92,49.0,0.5238095238095238,0.3961904761904762,35,UNDER,UNDER,True,True,0.909
5,T.Franklin,WR,player_receptions,Over 2.5,2.5,0.92,4.5,0.5238095238095238,0.3961904761904762,3,OVER,OVER,True,True,0.909
5,W.Robinson,WR,player_receptions,Over 2.5,2.5,0.92,4.5,0.5238095238095238,0.3961904761904762,5,OVER,OVER,True,True,0.909
5,W.Robinson,WR,player_reception_yds,Under 84.5,84.5,0.92,59.25,0.5238095238095238,0.3961904761904762,30,UNDER,UNDER,True,True,0.909
5,T.Franklin,WR,player_receptions,Under 6.5,6.5,0.92,4.5,0.5238095238095238,0.3961904761904762,3,UNDER,UNDER,True,True,0.909
5,M.Washington,WR,player_receptions,Under 3.5,3.5,0.92,2.0,0.5238095238095238,0.3961904761904762,4,OVER,UNDER,False,False,-1.0
5,W.Robinson,WR,player_reception_yds,Over 24.5,24.5,0.92,59.25,0.5238095238095238,0.3961904761904762,30,OVER,OVER,True,True,0.909
5,D.Bellinger,TE,player_receptions,Under 6.5,6.5,0.92,0.75,0.5238095238095238,0.3961904761904762,4,UNDER,UNDER,True,True,0.909
5,T.Johnson,TE,player_receptions,Under 2.5,2.5,0.92,1.4,0.5238095238095238,0.3961904761904762,6,OVER,UNDER,False,False,-1.0
5,T.Johnson,TE,player_reception_yds,Under 84.5,84.5,0.92,13.7,0.5238095238095238,0.3961904761904762,33,UNDER,UNDER,True,True,0.909
5,L.Schoonmaker,TE,player_receptions,Under 2.5,2.5,0.92,0.75,0.5238095238095238,0.3961904761904762,1,UNDER,UNDER,True,True,0.909
5,X.Hutchinson,WR,player_receptions,Under 5.5,5.5,0.92,2.25,0.5238095238095238,0.3961904761904762,3,UNDER,UNDER,True,True,0.909
5,A.Iosivas,WR,player_receptions,Under 2.5,2.5,0.92,1.0,0.5238095238095238,0.3961904761904762,5,OVER,UNDER,False,False,-1.0
5,A.Iosivas,WR,player_reception_yds,Under 84.5,84.5,0.92,17.0,0.5238095238095238,0.3961904761904762,82,UNDER,UNDER,True,True,0.909
5,A.Iosivas,WR,player_reception_yds,Under 69.5,69.5,0.92,17.0,0.5238095238095238,0.3961904761904762,82,OVER,UNDER,False,False,-1.0
5,A.Iosivas,WR,player_reception_yds,Under 54.5,54.5,0.92,17.0,0.5238095238095238,0.3961904761904762,82,OVER,UNDER,False,False,-1.0
5,A.Iosivas,WR,player_reception_yds,Under 39.5,39.5,0.92,17.0,0.5238095238095238,0.3961904761904762,82,OVER,UNDER,False,False,-1.0
5,A.Iosivas,WR,player_reception_yds,Under 24.5,24.5,0.92,17.0,0.5238095238095238,0.3961904761904762,82,OVER,UNDER,False,False,-1.0
5,X.Hutchinson,WR,player_receptions,Under 6.5,6.5,0.92,2.25,0.5238095238095238,0.3961904761904762,3,UNDER,UNDER,True,True,0.909
5,X.Hutchinson,WR,player_receptions,Under 4.5,4.5,0.92,2.25,0.5238095238095238,0.3961904761904762,3,UNDER,UNDER,True,True,0.909
5,K.Miller,RB,player_rush_yds,Over 19.5,19.5,0.92,31.0,0.5238095238095238,0.3961904761904762,41,OVER,OVER,True,True,0.909
5,X.Hutchinson,WR,player_receptions,Under 3.5,3.5,0.92,2.25,0.5238095238095238,0.3961904761904762,3,UNDER,UNDER,True,True,0.909
5,I.Davis,RB,player_reception_yds,Under 69.5,69.5,0.92,6.0,0.5238095238095238,0.3961904761904762,28,UNDER,UNDER,True,True,0.909
5,X.Hutchinson,WR,player_reception_yds,Under 39.5,39.5,0.92,23.0,0.5238095238095238,0.3961904761904762,18,UNDER,UNDER,True,True,0.909
5,I.Davis,RB,player_receptions,Under 2.5,2.5,0.92,0.75,0.5238095238095238,0.3961904761904762,3,OVER,UNDER,False,False,-1.0
5,C.Rodriguez,RB,player_rush_yds,Over 19.5,19.5,0.92,49.0,0.5238095238095238,0.3961904761904762,7,UNDER,OVER,False,False,-1.0
5,K.Boutte,WR,player_receptions,Under 6.5,6.5,0.92,2.5,0.5238095238095238,0.3961904761904762,3,UNDER,UNDER,True,True,0.909
5,K.Boutte,WR,player_receptions,Under 5.5,5.5,0.92,2.5,0.5238095238095238,0.3961904761904762,3,UNDER,UNDER,True,True,0.909
5,A.Iosivas,WR,player_receptions,Under 3.5,3.5,0.92,1.0,0.5238095238095238,0.3961904761904762,5,OVER,UNDER,False,False,-1.0
5,A.Iosivas,WR,player_receptions,Under 4.5,4.5,0.92,1.0,0.5238095238095238,0.3961904761904762,5,OVER,UNDER,False,False,-1.0
5,A.Iosivas,WR,player_receptions,Under 5.5,5.5,0.92,1.0,0.5238095238095238,0.3961904761904762,5,UNDER,UNDER,True,True,0.909
5,A.Iosivas,WR,player_receptions,Under 6.5,6.5,0.92,1.0,0.5238095238095238,0.3961904761904762,5,UNDER,UNDER,True,True,0.909
5,J.Hill,TE,player_receptions,Under 3.5,3.5,0.92,1.75,0.5238095238095238,0.3961904761904762,4,OVER,UNDER,False,False,-1.0
5,J.Hill,TE,player_receptions,Under 2.5,2.5,0.92,1.75,0.5238095238095238,0.3961904761904762,4,OVER,UNDER,False,False,-1.0
5,J.Hill,TE,player_reception_yds,Under 54.5,54.5,0.92,16.25,0.5238095238095238,0.3961904761904762,22,UNDER,UNDER,True,True,0.909
5,J.Hill,TE,player_reception_yds,Under 39.5,39.5,0.92,16.25,0.5238095238095238,0.3961904761904762,22,UNDER,UNDER,True,True,0.909
5,J.Hill,TE,player_reception_yds,Under 24.5,24.5,0.92,16.25,0.5238095238095238,0.3961904761904762,22,UNDER,UNDER,True,True,0.909
5,E.Demercado,RB,player_rush_yds,Under 84.5,84.5,0.92,2.6666666666666665,0.5238095238095238,0.3961904761904762,81,UNDER,UNDER,True,True,0.909
5,E.Demercado,RB,player_rush_yds,Under 64.5,64.5,0.92,2.6666666666666665,0.5238095238095238,0.3961904761904762,81,OVER,UNDER,False,False,-1.0
5,E.Demercado,RB,player_rush_yds,Under 44.5,44.5,0.92,2.6666666666666665,0.5238095238095238,0.3961904761904762,81,OVER,UNDER,False,False,-1.0
5,E.Demercado,RB,player_rush_yds,Under 19.5,19.5,0.92,2.6666666666666665,0.5238095238095238,0.3961904761904762,81,OVER,UNDER,False,False,-1.0
5,D.Douglas,WR,player_receptions,Under 5.5,5.5,0.92,1.6666666666666667,0.5238095238095238,0.3961904761904762,2,UNDER,UNDER,True,True,0.909
5,D.Douglas,WR,player_receptions,Under 4.5,4.5,0.92,1.6666666666666667,0.5238095238095238,0.3961904761904762,2,UNDER,UNDER,True,True,0.909
5,D.Douglas,WR,player_receptions,Under 3.5,3.5,0.92,1.6666666666666667,0.5238095238095238,0.3961904761904762,2,UNDER,UNDER,True,True,0.909
5,D.Douglas,WR,player_receptions,Under 2.5,2.5,0.92,1.6666666666666667,0.5238095238095238,0.3961904761904762,2,UNDER,UNDER,True,True,0.909
5,D.Douglas,WR,player_reception_yds,Under 39.5,39.5,0.92,4.333333333333333,0.5238095238095238,0.3961904761904762,17,UNDER,UNDER,True,True,0.909
5,D.Douglas,WR,player_reception_yds,Under 24.5,24.5,0.92,4.333333333333333,0.5238095238095238,0.3961904761904762,17,UNDER,UNDER,True,True,0.909
5,K.Boutte,WR,player_receptions,Under 4.5,4.5,0.92,2.5,0.5238095238095238,0.3961904761904762,3,UNDER,UNDER,True,True,0.909
5,K.Boutte,WR,player_receptions,Under 3.5,3.5,0.92,2.5,0.5238095238095238,0.3961904761904762,3,UNDER,UNDER,True,True,0.909
5,K.Boutte,WR,player_reception_yds,Under 84.5,84.5,0.92,41.25,0.5238095238095238,0.3961904761904762,43,UNDER,UNDER,True,True,0.909
5,T.Tucker,WR,player_receptions,Under 6.5,6.5,0.92,3.75,0.5238095238095238,0.3961904761904762,4,UNDER,UNDER,True,True,0.909
5,T.Johnson,TE,player_reception_yds,Under 39.5,39.5,0.92,13.7,0.5238095238095238,0.3961904761904762,33,UNDER,UNDER,True,True,0.909
5,T.Johnson,TE,player_reception_yds,Under 54.5,54.5,0.92,13.7,0.5238095238095238,0.3961904761904762,33,UNDER,UNDER,True,True,0.909
5,T.Tucker,WR,player_reception_yds,Under 84.5,84.5,0.92,56.0,0.5238095238095238,0.3961904761904762,62,UNDER,UNDER,True,True,0.909
5,T.Johnson,TE,player_reception_yds,Under 69.5,69.5,0.92,13.7,0.5238095238095238,0.3961904761904762,33,UNDER,UNDER,True,True,0.909
5,T.Tucker,WR,player_reception_yds,Over 24.5,24.5,0.92,56.0,0.5238095238095238,0.3961904761904762,62,OVER,OVER,True,True,0.909
5,Mi.Wilson,WR,player_receptions,Under 5.5,5.5,0.92,1.5,0.5238095238095238,0.3961904761904762,2,UNDER,UNDER,True,True,0.909
5,Mi.Wilson,WR,player_receptions,Under 4.5,4.5,0.92,1.5,0.5238095238095238,0.3961904761904762,2,UNDER,UNDER,True,True,0.909
5,Mi.Wilson,WR,player_receptions,Under 3.5,3.5,0.92,1.5,0.5238095238095238,0.3961904761904762,2,UNDER,UNDER,True,True,0.909
5,Mi.Wilson,WR,player_receptions,Under 2.5,2.5,0.92,1.5,0.5238095238095238,0.3961904761904762,2,UNDER,UNDER,True,True,0.909
5,Mi.Wilson,WR,player_reception_yds,Under 39.5,39.5,0.92,9.0,0.5238095238095238,0.3961904761904762,16,UNDER,UNDER,True,True,0.909
5,Mi.Wilson,WR,player_reception_yds,Under 24.5,24.5,0.92,9.0,0.5238095238095238,0.3961904761904762,16,UNDER,UNDER,True,True,0.909
5,K.Miller,RB,player_receptions,Under 2.5,2.5,0.92,0.75,0.5238095238095238,0.3961904761904762,1,UNDER,UNDER,True,True,0.909
5,K.Miller,RB,player_rush_yds,Under 84.5,84.5,0.92,31.0,0.5238095238095238,0.3961904761904762,41,UNDER,UNDER,True,True,0.909
5,K.Miller,RB,player_rush_yds,Under 64.5,64.5,0.92,31.0,0.5238095238095238,0.3961904761904762,41,UNDER,UNDER,True,True,0.909
5,K.Miller,RB,player_rush_yds,Under 44.5,44.5,0.92,31.0,0.5238095238095238,0.3961904761904762,41,UNDER,UNDER,True,True,0.909
5,T.Tucker,WR,player_receptions,Under 5.5,5.5,0.92,3.75,0.5238095238095238,0.3961904761904762,4,UNDER,UNDER,True,True,0.909
5,C.Brown,RB,player_rush_yds,Over 19.5,19.5,0.92,33.25,0.5238095238095238,0.3961904761904762,27,OVER,OVER,True,True,0.909
5,K.Boutte,WR,player_reception_yds,Under 69.5,69.5,0.92,41.25,0.5238095238095238,0.3961904761904762,43,UNDER,UNDER,True,True,0.909
5,C.Brown,RB,player_rush_yds,Under 64.5,64.5,0.92,33.25,0.5238095238095238,0.3961904761904762,27,UNDER,UNDER,True,True,0.909
5,I.Davis,RB,player_receptions,Under 3.5,3.5,0.92,0.75,0.5238095238095238,0.3961904761904762,3,UNDER,UNDER,True,True,0.909
5,K.Boutte,WR,player_reception_yds,Over 24.5,24.5,0.92,41.25,0.5238095238095238,0.3961904761904762,43,OVER,OVER,True,True,0.909
